sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
79,25,03,2048.83,638.48,1952.42,1.37
90,136,01,2126.84,818.14,1977.66,1.47
182,176,03,510.08,393.51,392.77,2.07
116,7,03,4363.13,1070.17,4240.38,1.27
166,53,01,2991.47,1142.04,2804.29,1.42
163,83,01,2647.61,872.71,2495.65,1.42
188,116,03,773.16,365.57,701.49,1.59
162,93,01,1610.39,507.25,1533.32,1.37
11,3,03,1016.98,329.85,977.97,1.31
164,73,01,3423.82,1060.93,3258.21,1.38
167,43,01,5171.35,1323.19,4991.78,1.31
185,146,03,1896.07,552.36,1816.78,1.35
169,23,01,5607.6,1789.81,5319.18,1.39
156,52,01,2951.45,996.6,2792.14,1.4
154,72,01,2659.18,924.09,2487.6,1.46
158,32,01,4106.16,1362.47,3864.24,1.43
153,82,01,2211.79,754.24,2091.0,1.4
197,1,02,3381.93,910.47,3269.74,1.29
155,62,01,2244.38,939.92,2057.03,1.53
159,22,01,3566.26,983.88,3437.82,1.31
152,92,01,2467.38,660.87,2375.6,1.32
192,23,03,1023.12,530.11,923.93,1.54
193,13,03,3068.15,1259.09,2826.9,1.5
157,42,01,3585.75,1160.97,3391.31,1.41
191,33,03,2457.29,774.01,2352.87,1.34
61,101,03,2160.31,705.64,2050.56,1.39
88,32,01,2294.39,872.77,2140.39,1.46
89,22,01,2452.65,904.3,2298.52,1.44
86,52,01,1585.9,591.47,1482.42,1.45
190,43,03,3428.38,858.71,3304.82,1.33
82,92,01,1143.29,488.0,1053.87,1.5
83,82,01,942.91,433.15,866.36,1.5
97,10,03,3097.95,993.88,2936.15,1.4
93,50,03,2526.78,793.27,2398.24,1.39
84,72,01,1009.47,382.88,942.8,1.45
100,61,02,1569.86,655.72,1471.69,1.41
102,41,02,719.79,275.89,680.34,1.39
94,40,03,2203.59,762.28,2071.4,1.43
104,21,02,1065.23,416.1,999.72,1.42
85,62,01,1372.67,556.47,1268.83,1.49
138,179,03,1404.33,580.29,1295.86,1.49
137,189,03,917.64,423.28,833.75,1.55
139,169,03,3688.35,1168.37,3518.45,1.36
101,51,02,323.55,296.99,225.77,2.39
92,60,03,2290.43,730.65,2181.57,1.37
87,42,01,1878.94,618.93,1783.09,1.38
164,59,03,2998.07,863.26,2872.86,1.35
105,11,02,1836.24,683.25,1736.26,1.39
31,3,03,1747.92,586.0,1672.22,1.33
90,80,03,457.73,269.04,388.55,1.86
162,79,03,2722.01,845.41,2591.58,1.38
9,163,03,3722.95,1013.47,3586.76,1.32
161,89,03,1782.86,732.71,1634.63,1.53
91,70,03,1509.61,702.43,1376.47,1.52
4,4,02,320.93,527.67,137.37,3.3
167,29,03,4381.58,1220.78,4215.61,1.32
95,30,03,3547.48,1106.6,3399.6,1.33
163,69,03,3322.04,973.28,3174.58,1.36
6,193,03,4157.73,1530.92,3889.33,1.46
165,49,03,3632.75,1206.13,3423.6,1.43
96,20,03,2837.0,570.91,2777.64,1.23
16,93,03,2785.78,941.29,2620.47,1.44
11,16,01,313.72,272.09,254.49,1.8
2,106,01,2850.06,762.53,2749.1,1.31
10,26,01,3528.8,1059.67,3361.92,1.38
160,99,03,3269.7,1014.17,3103.35,1.4
93,65,03,1955.71,589.0,1862.78,1.38
166,39,03,4469.21,1270.55,4290.75,1.33
7,183,03,4077.95,1522.06,3869.97,1.36
90,95,03,275.82,216.73,205.12,2.42
173,100,02,2205.11,743.69,2074.72,1.44
170,130,02,3810.61,1574.31,3493.31,1.53
17,83,03,2029.58,555.78,1955.03,1.32
73,93,02,1886.32,488.96,1822.29,1.31
74,83,02,947.01,331.54,899.66,1.37
171,120,02,3670.47,1149.26,3465.68,1.43
77,53,02,1836.46,609.62,1746.85,1.37
129,161,02,2165.76,520.66,2104.58,1.27
126,191,02,646.74,280.27,598.17,1.48
8,173,03,3749.99,1232.63,3546.04,1.41
128,171,02,2911.13,806.26,2793.96,1.34
95,45,03,1767.42,666.96,1650.06,1.46
94,86,03,1160.03,494.26,1054.76,1.57
77,195,03,1183.96,561.57,1081.9,1.51
78,185,03,4030.18,1092.76,3884.38,1.32
76,63,02,1072.96,333.65,1027.53,1.34
98,46,03,1934.64,479.87,1878.37,1.28
121,54,03,2137.74,674.53,2033.03,1.38
75,73,02,2159.28,607.45,2077.03,1.32
120,64,03,2115.83,626.02,2030.11,1.33
195,7,02,839.73,750.49,484.84,3.21
125,14,03,2742.27,804.28,2632.68,1.33
113,112,03,176.77,153.41,139.37,1.98
112,122,03,564.05,270.53,507.87,1.59
78,43,02,3442.52,1015.89,3300.86,1.34
95,76,03,804.83,418.66,712.23,1.65
79,175,03,2585.31,927.81,2426.48,1.43
85,174,03,2657.11,950.97,2489.78,1.44
87,154,03,1919.4,655.35,1801.51,1.45
123,34,03,2003.88,605.97,1921.01,1.33
83,194,03,2808.38,689.3,2721.33,1.29
111,132,03,1301.71,405.62,1244.49,1.35
79,33,02,2922.04,860.8,2787.72,1.37
89,134,03,616.23,356.74,527.86,1.79
122,44,03,1229.25,378.05,1176.78,1.34
114,102,03,925.4,338.48,871.96,1.41
88,144,03,2368.69,867.27,2214.13,1.46
93,96,03,1333.41,581.88,1212.08,1.56
86,164,03,2503.85,816.62,2372.08,1.4
94,55,03,1654.54,772.93,1492.16,1.58
84,184,03,3112.68,1051.39,2928.22,1.43
110,142,03,1661.97,476.21,1584.26,1.41
124,24,03,2395.26,798.21,2272.77,1.38
96,66,03,1379.43,753.35,1228.24,1.6
101,79,02,1768.26,578.83,1683.19,1.37
100,89,02,1115.12,444.69,1036.56,1.47
106,29,02,1281.82,447.53,1212.6,1.39
102,69,02,2371.96,721.1,2278.9,1.32
97,56,03,2034.55,636.35,1950.88,1.33
97,25,03,1741.5,495.96,1670.16,1.34
103,59,02,1931.03,478.56,1871.49,1.29
22,117,03,1367.88,367.88,1327.32,1.27
163,104,01,2725.86,715.91,2629.15,1.32
161,124,01,2392.33,988.31,2230.12,1.44
104,49,02,1476.29,469.35,1405.57,1.37
160,134,01,1668.85,672.12,1540.03,1.51
22,106,03,1780.22,563.78,1705.88,1.33
162,114,01,2506.48,675.86,2415.2,1.32
23,107,03,2224.93,678.89,2142.35,1.3
105,39,02,911.03,369.72,852.73,1.43
20,126,03,2050.62,540.51,1984.4,1.29
92,75,03,1223.78,527.17,1124.68,1.51
21,116,03,1488.33,663.14,1385.51,1.43
99,36,03,2293.98,703.27,2200.99,1.33
117,173,02,2107.16,567.05,2028.37,1.33
115,193,02,2880.07,686.31,2795.88,1.28
118,163,02,2129.0,522.83,2064.19,1.29
116,183,02,2242.7,767.98,2140.43,1.34
3,11,01,1249.18,470.96,1181.45,1.39
54,138,03,2064.38,803.48,1906.6,1.51
52,158,03,3268.13,969.87,3124.2,1.36
50,178,03,4091.61,1227.7,3903.44,1.37
55,128,03,1824.28,809.65,1659.34,1.55
57,108,03,1947.31,647.87,1844.34,1.39
190,106,03,2546.17,813.31,2411.77,1.4
53,148,03,3330.11,875.5,3228.55,1.28
19,114,02,1510.58,504.02,1436.41,1.37
15,154,02,2432.34,921.19,2253.92,1.5
14,164,02,3720.07,1209.79,3515.21,1.41
56,118,03,3298.58,805.04,3206.51,1.27
16,144,02,2856.18,824.18,2746.8,1.32
98,15,03,2220.89,911.96,2080.8,1.42
18,124,02,1414.04,411.7,1359.43,1.32
51,168,03,4355.32,968.44,4239.63,1.27
17,134,02,3182.75,847.04,3066.74,1.32
13,174,02,3717.69,1296.07,3484.57,1.45
61,92,02,2628.58,652.63,2548.48,1.29
15,113,01,2158.32,706.93,2040.16,1.41
13,133,01,2533.37,1013.87,2341.2,1.49
68,22,02,1266.14,478.71,1193.35,1.41
11,153,01,3202.43,838.86,3106.0,1.28
11,194,02,4022.04,1118.51,3869.95,1.32
63,72,02,566.3,389.82,466.99,1.86
10,163,01,2962.54,922.85,2826.66,1.36
69,12,02,1871.75,656.05,1777.67,1.37
14,123,01,3089.04,962.39,2937.1,1.38
64,62,02,1002.01,469.67,907.36,1.64
16,103,01,2301.76,681.35,2203.85,1.35
67,32,02,2128.67,641.48,2048.65,1.31
12,143,01,3554.87,968.53,3449.19,1.27
183,123,02,2074.41,947.61,1909.11,1.47
181,143,02,1123.99,402.81,1056.48,1.43
180,153,02,648.63,311.08,580.82,1.68
66,42,02,1984.72,741.24,1868.51,1.41
91,85,03,424.83,415.81,261.36,3.17
184,113,02,3669.47,821.67,3582.81,1.24
193,140,02,677.78,375.48,588.55,1.71
190,170,02,2548.63,941.91,2384.44,1.44
139,6,03,3739.17,1228.89,3543.31,1.4
182,133,02,2902.74,960.76,2739.1,1.42
62,82,02,1162.32,434.68,1092.76,1.41
194,130,02,2298.12,698.47,2186.69,1.39
61,82,03,1589.5,514.42,1510.35,1.38
67,22,03,938.44,407.07,878.04,1.41
191,160,02,2749.35,803.88,2628.02,1.37
63,62,03,435.44,323.12,295.67,2.93
65,52,02,1365.82,529.3,1277.42,1.43
192,150,02,1396.38,460.53,1324.29,1.39
66,32,03,2682.13,767.29,2575.89,1.33
197,100,02,3029.3,1044.49,2830.01,1.47
96,35,03,2672.35,731.86,2573.5,1.32
64,52,03,1621.56,581.58,1528.96,1.41
196,110,02,3233.35,932.55,3105.24,1.33
62,72,03,805.38,422.57,732.85,1.51
68,12,03,1496.65,539.85,1418.74,1.38
10,17,01,3498.02,1184.75,3306.31,1.4
125,8,02,3177.28,914.14,3042.31,1.35
48,190,02,2261.6,776.91,2127.44,1.43
49,180,02,3572.97,1055.52,3426.53,1.33
64,193,01,2746.6,799.99,2627.55,1.36
140,24,01,3330.26,1233.2,3115.07,1.45
66,173,01,2902.55,919.21,2756.78,1.39
141,14,01,2754.49,584.81,2696.88,1.23
67,163,01,3320.62,910.63,3194.03,1.33
60,92,03,2300.25,636.88,2214.36,1.32
69,143,01,3334.8,904.7,3222.65,1.3
68,153,01,4125.03,1333.43,3894.56,1.42
48,55,02,422.11,203.21,393.95,1.41
49,45,02,284.19,297.89,156.64,3.51
88,92,01,1527.76,539.59,1435.15,1.43
89,82,01,470.12,282.07,378.32,2.18
45,85,02,1245.65,490.02,1158.04,1.47
75,3,01,3343.74,1075.14,3180.17,1.37
46,75,02,3140.35,885.12,3006.2,1.36
103,127,02,1118.0,398.28,1064.44,1.35
101,147,02,1982.48,773.74,1839.21,1.5
100,157,02,2168.14,746.33,2037.97,1.44
47,65,02,1439.36,501.77,1365.26,1.38
102,137,02,1128.75,484.07,1044.97,1.47
44,95,02,3209.69,924.38,3038.72,1.43
105,107,02,752.04,354.2,676.39,1.59
134,23,03,1283.37,538.38,1193.2,1.45
135,13,03,1800.35,777.57,1665.85,1.47
60,131,03,2605.33,1049.3,2396.27,1.52
104,117,02,1020.33,374.07,962.45,1.4
93,2,02,3177.09,1077.17,2998.58,1.41
79,82,02,711.95,430.98,609.62,1.73
78,92,02,1689.22,727.03,1577.11,1.44
62,111,03,2468.8,620.14,2386.49,1.31
61,121,03,2877.59,782.84,2769.56,1.33
131,53,03,1813.76,522.57,1744.38,1.32
55,108,03,1583.4,538.24,1499.19,1.39
54,118,03,2160.33,623.49,2085.74,1.29
51,148,03,2456.3,663.53,2368.95,1.31
52,138,03,2883.8,867.84,2756.36,1.36
132,43,03,1629.33,477.65,1568.7,1.32
50,158,03,3025.28,1039.94,2847.56,1.43
83,170,01,2991.61,935.16,2847.12,1.38
84,160,01,2589.83,910.82,2429.37,1.44
133,33,03,2602.36,534.22,2549.14,1.22
86,140,01,1983.38,690.32,1860.58,1.45
82,180,01,2470.43,861.38,2326.36,1.42
89,167,03,2643.81,906.31,2493.23,1.42
88,177,03,2539.89,921.49,2373.32,1.46
89,110,01,2582.72,887.46,2436.48,1.41
86,197,03,2270.96,716.99,2164.18,1.37
99,187,02,2949.69,749.13,2861.21,1.28
98,197,02,3951.5,1191.99,3741.49,1.42
87,187,03,2056.05,744.3,1936.68,1.41
81,190,01,2002.66,790.51,1856.57,1.48
135,90,02,1854.78,604.47,1756.96,1.4
139,50,02,2383.56,718.25,2273.66,1.37
53,128,03,2460.61,905.82,2308.63,1.43
136,80,02,2552.06,731.03,2443.93,1.35
137,70,02,2398.41,700.4,2290.76,1.37
115,76,02,3481.82,859.18,3373.49,1.29
118,46,02,2254.83,620.95,2181.11,1.29
48,9,03,2662.98,705.52,2568.38,1.32
113,96,02,1383.21,590.99,1278.19,1.48
68,195,03,1060.34,440.91,990.59,1.43
116,66,02,2866.49,671.87,2794.13,1.25
88,120,01,1522.65,614.56,1411.04,1.48
189,135,03,1502.78,644.24,1370.56,1.55
186,165,03,2762.72,966.28,2621.41,1.37
188,145,03,1386.17,443.96,1319.43,1.37
185,175,03,1587.13,447.82,1532.46,1.3
186,132,01,2558.35,1007.86,2369.48,1.49
180,192,01,441.15,260.94,363.7,2.09
184,185,03,318.29,278.61,221.01,2.59
184,152,01,1108.39,433.85,1030.34,1.48
182,172,01,734.22,485.99,600.82,1.89
187,155,03,3476.23,890.78,3360.28,1.3
183,162,01,2046.87,637.7,1969.65,1.31
85,150,01,2045.85,700.17,1933.4,1.4
190,94,01,966.77,514.38,857.39,1.63
197,24,01,2831.21,1030.61,2671.6,1.39
189,102,01,2346.96,651.72,2257.52,1.33
192,74,01,4039.84,1064.77,3906.67,1.3
188,112,01,1211.2,440.27,1148.19,1.38
194,54,01,2644.86,1158.22,2395.23,1.58
87,130,01,1899.06,1303.97,1617.99,1.71
198,14,01,3903.33,1004.96,3789.46,1.27
185,142,01,2125.1,525.13,2061.45,1.28
193,64,01,2928.61,933.13,2775.56,1.4
181,182,01,1865.51,656.71,1776.18,1.35
41,158,01,2964.52,1064.6,2765.04,1.47
42,148,01,2548.38,563.82,2490.55,1.24
46,108,01,1400.99,480.1,1326.73,1.39
45,118,01,2260.25,802.85,2137.46,1.39
196,34,01,2479.52,694.97,2388.68,1.31
43,138,01,2840.88,860.92,2705.98,1.38
190,108,01,2724.73,894.84,2576.0,1.41
44,128,01,1699.1,559.62,1614.81,1.39
191,84,01,3177.08,995.61,3036.15,1.35
40,168,01,4372.47,1027.76,4252.13,1.27
15,6,02,2226.2,736.27,2100.43,1.42
8,52,01,1503.1,482.7,1437.93,1.34
4,92,01,2682.23,802.07,2564.76,1.35
5,82,01,2812.67,901.7,2675.18,1.38
9,42,01,3622.09,1196.42,3427.45,1.4
7,62,01,2610.36,745.76,2502.77,1.34
78,17,01,2852.9,756.09,2752.37,1.31
71,87,01,1233.39,532.81,1144.59,1.46
75,47,01,2871.95,952.42,2710.83,1.42
6,72,01,2716.49,824.71,2568.83,1.42
74,57,01,1590.17,440.47,1531.35,1.32
73,67,01,810.72,339.11,758.59,1.42
77,27,01,3045.3,948.0,2905.53,1.36
72,77,01,1887.94,516.64,1817.26,1.32
76,37,01,3724.23,1218.71,3541.09,1.37
70,97,01,2682.43,741.26,2581.96,1.32
150,137,03,447.91,226.35,404.0,1.57
152,117,03,1611.38,596.93,1508.1,1.45
101,134,02,1134.24,523.88,1028.88,1.56
100,144,02,1870.85,635.36,1767.13,1.41
103,114,02,743.71,312.75,687.19,1.49
102,124,02,908.26,457.76,825.72,1.53
66,184,03,3207.52,963.16,3064.51,1.36
65,194,03,2975.59,849.07,2849.87,1.35
68,164,03,3773.4,1152.18,3613.42,1.34
69,154,03,2745.46,830.06,2624.87,1.35
33,100,03,2082.41,603.85,1998.59,1.33
32,110,03,2223.27,722.09,2119.77,1.36
17,11,02,684.5,401.87,536.95,2.35
10,81,02,521.28,362.21,407.07,2.15
8,101,02,2942.08,958.24,2780.92,1.41
67,174,03,4015.99,1167.28,3842.41,1.36
11,71,02,1165.48,481.25,1089.35,1.44
88,2,02,1710.11,558.75,1632.38,1.35
2,161,02,4646.43,1409.97,4442.2,1.36
6,121,02,5332.24,1663.18,5087.23,1.36
1,171,02,4489.06,1051.9,4372.69,1.26
91,14,03,2453.68,858.19,2319.08,1.4
90,24,03,2963.09,1048.79,2800.56,1.4
14,41,02,1986.64,645.63,1886.57,1.39
139,155,02,634.57,382.17,546.13,1.74
137,175,02,1376.61,630.92,1250.89,1.56
138,165,02,3091.87,1091.6,2896.78,1.45
136,185,02,1913.17,555.52,1831.67,1.35
117,193,02,2447.81,618.89,2368.91,1.3
119,173,02,2662.72,575.18,2603.82,1.24
69,41,02,2409.17,718.88,2308.9,1.34
118,183,02,1658.36,651.23,1565.0,1.37
68,51,02,2215.86,749.25,2098.29,1.4
88,160,03,2189.31,834.97,2025.18,1.5
3,151,02,4506.25,1043.83,4371.98,1.29
66,71,02,659.91,306.37,610.16,1.46
188,193,02,2887.95,671.61,2807.47,1.28
189,183,02,1342.3,467.18,1270.82,1.4
67,61,02,365.97,276.14,280.31,2.23
135,195,02,3252.58,931.31,3110.09,1.36
85,190,03,1856.34,697.4,1729.36,1.47
64,91,02,1493.57,555.07,1406.2,1.41
87,170,03,2576.26,813.16,2450.28,1.38
39,20,02,1308.36,574.59,1209.55,1.47
65,81,02,1859.6,568.38,1777.43,1.36
89,150,03,1331.17,479.12,1253.1,1.42
7,111,02,4280.73,1305.99,4071.83,1.38
58,190,01,2338.25,896.21,2161.52,1.5
36,50,02,1758.36,561.37,1669.93,1.39
13,51,02,2343.23,810.12,2205.06,1.42
77,108,01,2959.28,975.23,2789.13,1.43
74,138,01,2259.72,664.75,2161.86,1.35
73,148,01,3351.23,1117.11,3167.25,1.41
123,170,02,4076.58,1249.07,3864.75,1.41
129,110,02,1153.99,368.82,1095.97,1.38
37,40,02,1619.75,582.1,1529.35,1.39
122,180,02,1392.95,586.98,1273.92,1.54
103,135,03,1969.37,573.85,1887.22,1.34
121,190,02,2569.92,820.58,2447.18,1.37
184,8,01,3854.42,1253.55,3670.09,1.37
126,140,02,1568.29,604.09,1470.54,1.42
75,128,01,2225.81,922.93,2044.54,1.52
32,90,02,4205.56,1166.81,4062.09,1.3
124,160,02,2621.63,783.13,2499.38,1.37
5,131,02,3593.04,969.32,3459.57,1.33
72,158,01,2852.2,816.44,2725.35,1.37
101,155,03,2008.64,725.6,1883.35,1.44
128,120,02,600.64,299.98,550.16,1.49
38,30,02,2024.84,543.9,1957.85,1.29
76,118,01,3453.83,1229.94,3256.3,1.41
127,130,02,414.55,172.84,390.64,1.39
45,173,02,2872.06,1001.83,2683.82,1.47
48,143,02,2209.92,725.67,2090.85,1.41
169,115,03,5802.7,1865.41,5442.54,1.46
46,163,02,3236.12,774.72,3141.38,1.28
105,115,03,704.72,288.21,654.05,1.47
162,185,03,1514.39,514.6,1432.4,1.4
49,133,02,2091.56,801.87,1978.04,1.38
125,150,02,1490.68,450.62,1425.81,1.36
161,195,03,3617.62,1226.45,3415.35,1.41
47,153,02,3301.08,915.03,3179.4,1.32
166,145,03,3662.74,1219.78,3455.03,1.42
43,193,02,3543.27,658.12,3483.37,1.2
70,178,01,3453.6,1030.43,3321.6,1.32
165,155,03,2674.38,1005.75,2501.61,1.44
16,21,02,2483.84,618.07,2408.07,1.28
44,183,02,2747.02,675.78,2673.52,1.26
167,135,03,3743.47,1454.31,3451.81,1.51
134,15,02,1793.06,662.46,1671.79,1.47
130,55,02,1473.52,471.93,1408.29,1.35
153,85,02,3050.09,674.14,2973.29,1.26
156,55,02,2478.69,912.61,2303.94,1.48
106,105,03,214.47,162.53,170.41,2.11
154,75,02,1559.63,593.89,1454.42,1.46
61,113,02,2500.3,877.66,2350.45,1.43
158,35,02,4080.3,1114.66,3929.27,1.32
15,31,02,1648.39,563.2,1572.81,1.34
131,45,02,1304.9,505.79,1224.38,1.42
164,165,03,3198.52,1116.79,3013.69,1.42
157,45,02,2437.28,903.31,2250.88,1.52
132,35,02,2273.65,697.46,2179.38,1.33
152,95,02,3447.07,817.09,3349.91,1.27
168,125,03,4864.42,1783.33,4548.06,1.45
133,25,02,2337.03,840.65,2199.86,1.41
159,25,02,3941.31,1074.94,3788.6,1.33
71,168,01,2504.72,809.86,2372.01,1.4
100,165,03,3132.13,1120.06,2928.88,1.45
155,65,02,1924.25,640.54,1816.17,1.41
118,166,03,4108.41,1186.4,3937.88,1.35
117,176,03,3577.91,1072.15,3451.71,1.3
116,186,03,2853.31,835.98,2736.01,1.34
33,80,02,3142.15,887.98,3015.13,1.34
119,156,03,3204.53,824.14,3096.88,1.3
104,125,03,1208.41,396.53,1149.36,1.37
163,175,03,1087.01,416.82,1021.92,1.41
89,97,01,1655.83,723.26,1521.11,1.52
115,196,03,3492.83,728.85,3415.5,1.24
102,145,03,1735.42,512.61,1661.69,1.35
40,139,03,2660.88,938.74,2501.61,1.43
41,129,03,1412.99,508.9,1332.4,1.4
43,109,03,400.1,357.57,292.35,2.26
49,190,01,2628.74,922.12,2462.34,1.45
91,7,03,1753.0,719.53,1623.07,1.48
68,47,01,1547.71,544.07,1466.21,1.38
67,57,01,826.41,375.91,747.78,1.63
64,87,01,635.15,397.07,552.72,1.66
42,119,03,1321.82,344.73,1271.43,1.34
66,67,01,1273.68,454.29,1205.27,1.39
77,87,03,1409.62,540.16,1314.64,1.46
65,77,01,1529.09,468.28,1463.34,1.34
79,170,02,1927.21,759.32,1783.46,1.49
77,190,02,2779.34,903.79,2623.9,1.42
69,37,01,3262.17,1079.65,3107.87,1.36
78,180,02,4163.82,1338.6,3937.81,1.41
79,67,03,1263.12,429.63,1199.01,1.38
78,77,03,320.43,260.12,226.83,2.56
76,97,03,3018.31,956.31,2870.36,1.38
132,41,03,1433.83,449.9,1378.89,1.31
135,11,03,2298.1,952.61,2131.26,1.47
131,51,03,1180.83,444.6,1125.7,1.34
134,21,03,2207.58,804.28,2060.89,1.49
130,61,03,2055.87,566.38,1986.27,1.29
94,5,02,2817.91,865.13,2681.48,1.38
89,47,02,1669.41,556.26,1576.44,1.42
85,87,02,459.35,214.39,419.66,1.53
79,95,02,501.32,277.74,433.7,1.76
86,77,02,1135.93,499.72,1046.96,1.49
84,97,02,1665.17,654.36,1544.28,1.48
28,23,01,907.27,326.92,868.13,1.32
29,13,01,2446.94,768.77,2341.04,1.34
88,57,02,831.84,411.75,761.24,1.51
27,33,01,783.86,408.53,703.32,1.59
87,67,02,1563.83,718.02,1452.79,1.44
22,83,01,1771.21,568.72,1685.18,1.37
26,43,01,1128.62,471.83,1052.82,1.44
149,81,01,2889.81,799.35,2779.0,1.33
25,53,01,1059.66,609.83,973.33,1.46
148,91,01,2732.25,782.84,2618.64,1.35
13,163,02,3182.77,1022.5,3012.0,1.41
10,193,02,3195.68,1033.29,3034.97,1.39
17,123,02,3071.68,849.26,2967.24,1.3
12,173,02,4325.42,978.2,4212.46,1.26
19,103,02,2270.94,663.62,2187.32,1.31
23,73,01,3254.12,642.32,3193.43,1.21
15,143,02,2718.29,909.37,2560.2,1.43
11,183,02,3874.18,991.93,3756.58,1.28
14,153,02,3927.94,1160.03,3755.57,1.36
178,177,03,255.11,253.61,172.18,2.43
176,197,03,2058.72,809.69,1923.01,1.44
179,167,03,4194.91,1289.1,4002.05,1.36
114,96,01,2120.88,560.0,2053.05,1.29
115,86,01,2808.38,809.61,2697.43,1.33
116,76,01,3777.25,1099.1,3643.27,1.3
55,162,01,2532.57,943.53,2346.76,1.5
163,157,03,1323.77,486.75,1242.87,1.43
117,66,01,2766.92,701.5,2680.85,1.29
166,127,03,4107.59,1262.53,3897.23,1.4
115,99,03,1775.87,485.66,1711.6,1.32
58,132,01,1849.85,742.27,1701.37,1.52
118,56,01,3044.97,889.5,2910.54,1.36
116,89,03,2684.06,781.78,2573.96,1.34
53,182,01,4231.44,1216.16,4078.17,1.31
164,147,03,1357.66,519.72,1259.73,1.49
59,122,01,2734.69,957.32,2585.07,1.4
161,177,03,1048.22,515.95,923.67,1.7
50,29,02,1250.36,484.72,1175.9,1.41
51,19,02,2789.75,742.86,2691.98,1.31
118,69,03,3478.12,882.46,3370.98,1.29
54,172,01,3341.66,1200.5,3122.8,1.46
160,187,03,2913.54,955.58,2768.67,1.37
117,79,03,3141.65,906.29,3007.4,1.35
181,102,03,2387.47,730.4,2300.56,1.3
180,112,03,2149.07,690.35,2035.84,1.4
68,188,01,3033.55,922.42,2912.18,1.32
69,178,01,3221.39,1007.09,3082.15,1.34
67,198,01,3434.85,1023.76,3309.56,1.3
130,9,03,3394.31,1046.54,3220.53,1.4
177,187,03,3465.03,1053.18,3301.86,1.37
52,192,01,3941.53,1094.43,3799.91,1.31
162,167,03,3986.54,1195.41,3813.19,1.35
18,113,02,1989.85,497.19,1932.42,1.27
165,137,03,3209.25,1195.39,2985.32,1.48
68,157,01,3010.3,865.71,2886.71,1.34
67,167,01,2124.24,863.74,1972.37,1.47
16,133,02,2851.82,1197.2,2627.59,1.5
64,197,01,2569.31,757.1,2462.99,1.34
167,117,03,4594.67,1530.02,4329.74,1.42
66,177,01,3313.02,985.44,3177.15,1.34
69,147,01,3486.85,980.96,3375.85,1.28
22,107,02,1866.95,631.98,1773.25,1.37
21,117,02,1121.44,403.26,1054.73,1.43
58,48,01,502.59,416.26,398.12,1.96
56,68,01,906.63,421.23,826.75,1.53
119,190,03,2503.49,602.93,2434.4,1.27
54,88,01,711.62,413.11,623.21,1.65
55,78,01,2303.4,842.19,2162.89,1.43
64,15,02,1392.17,586.55,1298.01,1.44
57,58,01,319.13,337.43,176.4,3.54
181,132,02,1717.33,499.22,1647.17,1.35
184,102,02,3005.71,709.89,2920.76,1.28
182,122,02,2629.85,1200.98,2402.53,1.51
61,45,02,1022.2,424.17,946.63,1.49
180,142,02,1273.0,384.28,1223.75,1.32
124,92,02,2045.06,686.85,1939.57,1.38
125,82,02,1132.28,457.83,1054.2,1.45
183,112,02,2856.55,1015.72,2700.14,1.39
129,42,02,1296.82,290.29,1266.81,1.24
83,66,01,480.55,223.41,440.63,1.52
81,86,01,1360.16,501.88,1276.01,1.43
82,76,01,1409.92,657.48,1277.0,1.56
172,10,01,2140.17,775.99,2009.49,1.43
128,52,02,2084.22,728.05,1977.38,1.37
88,16,01,798.63,380.79,733.2,1.49
170,30,01,3429.66,1307.96,3225.23,1.41
85,46,01,2199.41,845.9,2045.35,1.47
112,132,02,1311.04,479.52,1238.91,1.39
171,20,01,4269.3,1331.04,4074.42,1.36
84,56,01,1028.5,451.07,951.44,1.47
115,102,02,1139.25,380.54,1079.28,1.39
114,112,02,311.1,228.44,257.08,1.81
80,96,01,1851.25,715.68,1718.56,1.48
113,122,02,634.13,292.85,581.6,1.5
87,26,01,1718.81,632.75,1609.56,1.44
154,56,01,2719.64,995.12,2544.3,1.45
60,55,02,1329.73,590.51,1239.81,1.43
82,1,01,2081.92,656.87,1990.65,1.34
69,71,01,241.36,191.23,203.62,1.73
67,91,01,2676.73,865.71,2548.47,1.37
68,81,01,2015.17,609.85,1930.86,1.34
155,46,01,2857.71,1081.58,2662.76,1.46
151,86,01,2748.24,1011.64,2560.4,1.47
111,142,02,1477.43,436.03,1419.08,1.33
158,16,01,2520.41,1102.53,2286.61,1.57
110,152,02,2385.24,653.58,2304.26,1.3
157,26,01,3309.57,1067.24,3134.86,1.4
93,102,03,2068.03,766.88,1921.69,1.49
90,132,03,1844.16,811.65,1681.42,1.54
91,122,03,2536.41,1147.44,2299.09,1.56
92,112,03,2768.82,1076.12,2566.66,1.49
1,84,01,2041.64,621.36,1951.59,1.35
2,74,01,2703.51,694.56,2618.46,1.29
153,66,01,3387.65,1037.28,3229.25,1.37
6,34,01,4106.73,897.96,4007.43,1.25
90,38,02,3399.37,1023.01,3235.23,1.38
91,28,02,3690.43,957.73,3563.97,1.31
4,54,01,1048.71,413.79,986.31,1.4
8,14,01,928.32,385.66,864.24,1.44
150,96,01,1198.06,554.26,1082.4,1.58
7,24,01,2139.3,691.98,2043.46,1.35
3,64,01,2475.27,558.9,2413.54,1.25
152,76,01,3914.91,957.22,3793.07,1.29
